图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
..\..\data\fruit30_split\val\苹果-红\78.jpg,18,苹果-红,18,苹果-红,8,椰子,4,柚子,True,9.682922e-05,0.006480835,0.00033757696,0.0022484332,0.029353106,0.0009822199,0.0007061783,0.001772315,0.12653455,0.0006322015,0.001281272,0.00011282502,0.00023544914,0.0003111548,0.00031277625,0.00026793132,0.0051492504,0.00023798972,0.7784426,0.0028851696,0.0010672065,0.0034078802,8.805608e-06,1.6364758e-05,0.012160127,0.008636191,0.0065843123,0.005320278,0.004386409,3.1645497e-05
..\..\data\fruit30_split\val\苹果-红\79.jpg,18,苹果-红,18,苹果-红,4,柚子,15,脐橙,True,2.9595205e-06,3.059062e-06,8.918102e-06,1.4518795e-07,0.00014043527,1.6129788e-05,6.179486e-08,2.8053479e-05,2.4870888e-05,4.0841032e-06,2.3283314e-07,3.9499937e-06,3.2804894e-06,6.123495e-05,2.2216945e-07,7.6734956e-05,1.7350288e-06,1.3662966e-06,0.9995459,2.1149488e-06,8.564338e-07,9.150456e-06,4.890314e-05,3.1775921e-06,4.3627537e-07,1.3762326e-06,9.064747e-06,5.1310394e-07,8.238946e-07,1.6721235e-07
..\..\data\fruit30_split\val\苹果-红\80.jpg,18,苹果-红,12,石榴,18,苹果-红,16,芒果,True,0.0001753623,0.00073425344,0.012502358,0.0017573489,0.0021408289,0.00023771587,0.0002471769,0.00453264,0.001563558,1.1855534e-05,9.133444e-06,0.00010562923,0.89324045,0.0011500776,4.780743e-05,0.0002516824,0.016628135,2.919309e-05,0.038189087,0.002300117,7.070986e-05,0.003673393,1.5417267e-05,0.00013094331,0.00041758013,0.0012646801,0.002782462,0.015743889,1.0213833e-05,3.63716e-05
..\..\data\fruit30_split\val\苹果-红\9.jpg,18,苹果-红,18,苹果-红,21,荔枝,12,石榴,True,9.86197e-07,3.4915308e-06,0.00071024144,9.848188e-06,2.2277844e-05,9.353873e-07,6.7583017e-07,2.2786407e-05,0.00010754913,4.4038526e-08,1.316472e-06,2.76158e-08,0.001145683,0.00018929955,1.36635405e-08,7.330629e-06,3.6432684e-05,7.8247936e-08,0.98646533,4.2417668e-07,6.367042e-06,0.011185272,5.483326e-07,5.3253702e-06,1.1696031e-06,1.3145307e-05,1.0693404e-06,6.1727995e-05,1.4825149e-07,3.7393497e-07
..\..\data\fruit30_split\val\苹果-青\104.jpg,19,苹果-青,19,苹果-青,7,梨,18,苹果-红,True,4.23256e-05,1.1654412e-05,1.6639617e-06,2.1776569e-07,0.0004889105,0.00013485392,1.3389397e-06,0.002387188,1.8928095e-05,1.0272313e-06,5.3793258e-08,0.00022947742,4.3505665e-07,8.059341e-07,3.1361115e-08,7.4578494e-08,1.8240475e-05,3.0260775e-05,0.0009175359,0.99516654,5.6851745e-06,4.682968e-06,2.4482292e-06,0.0004974765,2.78804e-07,2.7256706e-06,5.71261e-06,2.3983223e-06,2.2651804e-05,4.355667e-06
..\..\data\fruit30_split\val\苹果-青\112.jpg,19,苹果-青,19,苹果-青,7,梨,8,椰子,True,1.3346856e-05,5.241326e-07,5.2231437e-05,1.4172116e-07,0.0001100682,5.8439055e-05,2.488699e-08,0.0012913862,0.0005760488,4.2169155e-08,4.95532e-08,2.1966373e-05,4.308325e-06,4.58787e-07,3.4459482e-09,1.7271024e-07,7.9301907e-07,7.1417435e-07,0.00012577041,0.99769294,5.3888976e-07,4.716452e-06,9.165201e-08,1.1545251e-06,1.2529604e-07,3.0219146e-05,2.6943794e-06,7.941608e-06,2.8735346e-06,4.0088838e-07
..\..\data\fruit30_split\val\苹果-青\113.jpg,19,苹果-青,19,苹果-青,8,椰子,4,柚子,True,0.00036729104,0.00013442086,0.0066103186,3.3883268e-06,0.073271394,0.061457522,0.00062044914,0.009050662,0.37833896,0.000104260034,0.0005424846,0.0006660937,2.5126523e-05,8.747148e-05,1.5728988e-06,0.00018964833,0.0139847975,0.00058536755,0.005142383,0.41440785,7.5389707e-06,0.004513599,5.4589316e-07,0.0003787521,7.702472e-06,0.02250763,0.00016871627,8.936853e-05,0.0057622525,0.00097244733
..\..\data\fruit30_split\val\苹果-青\117.jpg,19,苹果-青,19,苹果-青,18,苹果-红,8,椰子,True,0.0001403994,2.7020578e-06,0.0014564532,1.2871997e-06,7.467743e-05,0.00065363373,1.0359408e-05,0.010559115,0.010964359,3.2598389e-06,6.3729624e-07,0.0064609875,4.019383e-08,2.4862642e-05,6.864291e-07,1.0385083e-06,0.00016547386,0.00036581265,0.024650877,0.94025564,7.412325e-06,0.00054692,2.5874526e-08,0.0008948128,4.0133505e-06,0.00012825041,5.83273e-07,4.861393e-05,3.6012098e-06,0.002573573
..\..\data\fruit30_split\val\苹果-青\13.jpg,19,苹果-青,19,苹果-青,7,梨,18,苹果-红,True,1.5102616e-07,7.1753185e-08,4.914601e-07,3.2522434e-09,1.39972535e-05,2.430321e-07,4.7709307e-08,0.0021187249,9.053234e-05,1.981754e-08,3.941707e-08,0.00014947985,8.233183e-08,7.133358e-08,4.1849573e-09,7.739565e-09,1.152378e-05,1.5495593e-06,0.00021633862,0.9973653,5.187503e-09,1.7477721e-07,9.870355e-10,6.232812e-08,9.2615937e-10,4.5993107e-07,5.774823e-07,2.7543545e-06,5.74327e-07,2.6753325e-05
..\..\data\fruit30_split\val\苹果-青\135.jpg,19,苹果-青,19,苹果-青,18,苹果-红,7,梨,True,0.0064957687,2.856575e-07,0.00011885667,1.121465e-06,0.01269232,0.0003939864,1.0015905e-06,0.029871305,0.0014558194,4.47851e-07,4.3927987e-08,8.096602e-06,0.00015791426,9.2761275e-06,2.1094444e-09,2.130751e-05,0.0003959485,3.5523575e-05,0.06724786,0.88005763,6.3044854e-06,0.00046718138,1.6423685e-07,0.00029081796,7.015874e-07,0.00024569378,6.4322153e-06,9.588617e-06,1.9115007e-06,6.6567172e-06
..\..\data\fruit30_split\val\苹果-青\146.jpg,19,苹果-青,7,梨,19,苹果-青,4,柚子,True,2.4328872e-05,0.00010758896,2.0212321e-05,2.6581733e-06,0.1733201,0.00014508168,1.3464443e-06,0.50249565,0.018225508,2.6881415e-07,1.2757822e-07,0.00013063585,3.592866e-05,8.397003e-07,3.8308443e-08,5.0480303e-05,0.0063206325,1.5289986e-06,0.00012955941,0.29834333,1.0167334e-06,1.4824376e-05,2.3734229e-08,0.00034672063,7.1276884e-07,0.00012290032,0.00010882272,9.118795e-06,6.877958e-06,3.3109452e-05
..\..\data\fruit30_split\val\苹果-青\152.jpg,19,苹果-青,19,苹果-青,11,猕猴桃,16,芒果,True,0.009388434,6.1314204e-05,0.0007373797,0.00012666514,0.009790219,0.00024470894,0.0002300512,0.0017840167,0.0031074926,4.7262427e-05,3.4711273e-05,0.062050436,2.7232554e-06,1.3668748e-05,1.5437072e-06,3.2944292e-06,0.011365489,0.0034039107,2.4183688e-05,0.89417005,0.0005800936,0.0014160047,8.5166766e-07,6.3455926e-05,2.0096827e-06,0.00071553414,9.203917e-06,0.00017879996,8.528641e-05,0.00036127542
..\..\data\fruit30_split\val\苹果-青\155.jpg,19,苹果-青,19,苹果-青,4,柚子,5,柠檬,True,0.0022216842,2.0641974e-06,8.896471e-05,3.0067153e-05,0.06014584,0.040319495,2.5889687e-05,0.0146264685,0.0044418494,1.08531995e-05,7.8015706e-05,0.0005294363,6.8655163e-06,2.5099225e-05,4.4100802e-06,0.00010748143,0.00020523023,0.00018468071,0.019146446,0.8516018,8.4632615e-05,3.929264e-05,2.3506166e-06,3.1448126e-06,6.895938e-06,0.005567832,1.6523218e-06,9.618657e-06,3.477395e-05,0.00044727462
..\..\data\fruit30_split\val\苹果-青\156.jpg,19,苹果-青,19,苹果-青,7,梨,11,猕猴桃,True,2.4709443e-06,4.3185386e-07,9.0250566e-08,7.9133585e-08,4.4912467e-05,1.2041509e-05,3.603099e-07,0.0005805762,1.7392455e-05,1.338648e-07,1.3665776e-08,0.00032989142,4.1484867e-07,7.1635753e-07,6.2437016e-09,4.701826e-08,0.00012703732,1.41138025e-05,3.1043302e-05,0.998792,8.546644e-08,3.4906336e-06,3.2075533e-08,1.6881284e-05,4.553222e-08,6.059642e-07,4.2954224e-07,7.784769e-06,6.4834455e-07,1.6248141e-05
..\..\data\fruit30_split\val\苹果-青\157.jpg,19,苹果-青,19,苹果-青,11,猕猴桃,29,黄瓜,True,0.024407748,1.1209374e-05,0.00063950714,0.010305798,0.017993255,0.000519109,0.00019449831,0.0012329044,0.0021427046,4.1538166e-05,3.685558e-06,0.05443117,1.272372e-07,0.0002312235,6.312602e-06,1.5280351e-05,0.028396651,0.0005528538,0.00014917867,0.80274266,0.0002802523,5.976506e-05,4.707703e-07,0.0008361356,2.5149064e-05,0.002167253,2.3123044e-05,0.00086986314,0.00031933526,0.051401228
..\..\data\fruit30_split\val\苹果-青\158.jpg,19,苹果-青,19,苹果-青,8,椰子,7,梨,True,3.1711102e-06,1.1165134e-08,5.920609e-07,8.434306e-08,0.000104394356,2.3338047e-05,2.9319583e-08,0.0008371971,0.0011179663,4.221223e-08,1.7461277e-07,1.1404772e-05,4.3953883e-06,3.7874752e-08,3.3278997e-08,1.6964643e-07,3.9105885e-06,2.1592941e-06,2.9003688e-06,0.9978381,2.1359489e-07,1.1709952e-05,4.2299195e-08,2.259306e-05,2.7325415e-08,5.340041e-06,9.0019137e-07,3.4972598e-07,6.635927e-06,2.033664e-06
..\..\data\fruit30_split\val\苹果-青\159.jpg,19,苹果-青,19,苹果-青,8,椰子,7,梨,True,1.4731941e-06,3.0246775e-10,1.2709897e-07,1.6366737e-08,2.8037275e-05,9.612415e-06,3.6706278e-09,0.00016064188,0.0011662514,2.397461e-08,7.1208364e-09,1.719776e-06,3.48383e-08,3.8488546e-09,2.090959e-08,5.2780297e-08,4.951427e-08,4.4146782e-07,2.1256854e-05,0.99850756,4.5570594e-08,9.693272e-07,1.6894617e-08,9.996975e-05,2.5917496e-08,6.837549e-07,4.650938e-08,3.7671867e-07,2.3845902e-07,1.26739e-07
..\..\data\fruit30_split\val\苹果-青\162.jpg,19,苹果-青,19,苹果-青,7,梨,17,苦瓜,True,0.01035728,1.429943e-05,0.00032992047,0.0006398835,0.00026360157,8.28038e-05,0.0003531889,0.059365366,0.00720668,0.0031411191,0.00011490108,0.0011664547,4.1759566e-05,1.7369122e-05,0.00013299554,1.9972395e-05,0.0037973055,0.026858425,0.00025033,0.8755164,0.00013372762,0.0042523444,8.3127496e-05,0.0025514113,0.00026439942,0.0024794752,1.7880615e-05,6.0675444e-05,0.00014677417,0.0003401531
..\..\data\fruit30_split\val\苹果-青\164.jpg,19,苹果-青,19,苹果-青,7,梨,8,椰子,True,2.1000499e-06,6.7056005e-10,3.3966018e-07,1.1893558e-08,5.9851533e-05,6.2202184e-06,6.306025e-06,0.0010689902,0.0007417337,1.3317899e-07,1.3204784e-11,4.4663225e-06,7.918346e-09,4.5371652e-07,2.201863e-09,8.5196845e-08,1.9716002e-05,4.008201e-06,0.00019883196,0.99750805,1.0295765e-08,4.808703e-06,2.1323e-09,5.9485496e-06,2.119806e-09,5.7670222e-06,1.0970033e-08,1.014662e-06,6.9410646e-07,0.00036042946
..\..\data\fruit30_split\val\苹果-青\167.jpeg,19,苹果-青,19,苹果-青,8,椰子,7,梨,True,1.6244945e-05,4.470143e-06,0.006810534,2.5096438e-07,0.000109989014,1.1319697e-05,1.221035e-07,0.013146522,0.013491952,1.5786677e-06,6.7138626e-07,1.2678003e-05,7.664671e-07,3.116863e-07,3.2260408e-09,9.064133e-09,5.153608e-06,3.3928805e-05,0.0099169975,0.95602226,7.816e-07,0.00014752557,1.2893874e-07,3.4867353e-05,1.2637353e-06,1.5275638e-05,3.5896468e-05,4.8872953e-05,4.0858333e-05,8.869815e-05
..\..\data\fruit30_split\val\苹果-青\168.jpg,19,苹果-青,19,苹果-青,7,梨,8,椰子,True,2.3133714e-07,5.431311e-07,7.323891e-08,9.340423e-08,2.9606708e-05,2.4592773e-06,1.397879e-07,0.0008986488,0.00059534697,3.354721e-08,2.4749267e-09,3.8235357e-06,1.0056699e-06,1.4810207e-07,3.452888e-07,1.302113e-07,1.0147234e-05,2.0146013e-07,2.6672021e-06,0.99841404,1.6073984e-07,1.7294202e-06,7.2023e-09,2.057359e-07,4.000015e-09,1.1698088e-05,2.2417647e-05,3.6536871e-06,2.4385429e-08,3.4627746e-07
..\..\data\fruit30_split\val\苹果-青\17.jpg,19,苹果-青,19,苹果-青,23,葡萄-白,8,椰子,True,6.032613e-05,0.00012671754,3.4796528e-06,9.961072e-06,0.0051642186,0.0052655092,0.00063431385,0.0022727633,0.008858396,3.020934e-05,8.14313e-07,0.00014679795,1.4947807e-05,6.4142405e-05,8.351804e-07,8.659972e-05,0.00037873932,7.0296795e-05,0.0002793003,0.9409703,7.4007526e-06,0.0006415886,3.275508e-07,0.034819566,6.019415e-06,1.0538481e-05,1.9415646e-05,1.2763803e-05,8.295504e-06,3.5405203e-05
..\..\data\fruit30_split\val\苹果-青\173.jpg,19,苹果-青,19,苹果-青,7,梨,4,柚子,True,3.7160666e-05,9.256113e-07,0.000251442,1.7771703e-07,0.001474563,0.00035178327,1.2060211e-06,0.0018749012,0.0009636174,3.8875498e-07,3.0544695e-06,0.00079939957,5.265185e-07,3.2823579e-07,2.599512e-07,1.3508308e-07,2.5927287e-05,3.724908e-05,0.00022981004,0.9937562,2.951813e-06,1.0535955e-05,9.3437484e-07,2.35367e-05,2.618052e-07,1.5037579e-05,1.9648448e-06,1.914819e-06,9.419449e-05,3.9593702e-05
..\..\data\fruit30_split\val\苹果-青\177.jpg,19,苹果-青,19,苹果-青,11,猕猴桃,16,芒果,True,1.4237871e-05,0.009591962,0.0016358094,0.00010817929,0.030309616,0.00032688433,0.0002093209,0.032103382,0.024274515,0.0002579336,2.2228576e-06,0.36246416,0.00020038045,0.00011030105,3.4143202e-06,8.825897e-06,0.07613635,0.00010972171,0.001476881,0.43509513,1.1520212e-05,0.012454098,5.9021323e-07,0.00089781295,0.00041133404,4.7097474e-05,0.002855224,0.007823333,0.00091205194,0.00014777311
..\..\data\fruit30_split\val\苹果-青\185.jpg,19,苹果-青,19,苹果-青,11,猕猴桃,18,苹果-红,True,7.159414e-05,9.1748177e-07,0.0013211821,0.001977398,0.00063618756,0.000613654,3.174239e-05,0.0027518487,0.00078482035,1.199115e-05,8.1486995e-08,0.078054,7.2442214e-07,6.5512313e-06,2.7875783e-06,2.435826e-07,3.7716058e-05,1.5685207e-05,0.017808067,0.8898733,0.00058214256,0.004329187,4.589394e-05,5.3625723e-07,5.872701e-07,3.3289354e-05,6.649618e-05,0.0007022057,0.000140306,9.886325e-05
..\..\data\fruit30_split\val\苹果-青\189.jpg,19,苹果-青,19,苹果-青,4,柚子,11,猕猴桃,True,0.0016817952,2.7078636e-06,0.00030469205,3.609292e-06,0.005704644,0.00058775314,1.08995755e-05,0.0018761503,0.0015570499,3.968692e-06,3.2895886e-07,0.005490149,5.367221e-07,7.1515825e-07,6.304713e-08,2.950585e-07,8.3640865e-05,0.00044322203,0.0009759109,0.9805766,0.00020327358,4.4134442e-05,1.1544305e-05,3.7577686e-06,6.106593e-07,5.417107e-05,8.711033e-06,1.3963083e-05,0.00014015948,0.00021501134
..\..\data\fruit30_split\val\苹果-青\192.jpeg,19,苹果-青,19,苹果-青,4,柚子,7,梨,True,0.00048002863,1.2967973e-07,1.951376e-05,4.2993838e-07,0.13754316,0.0007826617,2.904777e-06,0.05800135,0.0018728102,2.8084662e-06,1.7573507e-08,0.0004840125,1.2597156e-05,2.8373917e-09,7.539204e-10,1.7761288e-06,0.05717757,1.9402815e-08,4.5338882e-05,0.7435588,2.2244324e-09,3.0675908e-06,1.1296793e-08,4.755529e-06,4.905108e-09,5.67667e-07,1.434749e-07,9.323135e-08,3.3291872e-06,2.0200707e-06
..\..\data\fruit30_split\val\苹果-青\193.jpg,19,苹果-青,19,苹果-青,7,梨,4,柚子,True,1.4144219e-05,5.917063e-06,9.596729e-05,2.0697986e-07,0.0045899483,0.0021327925,8.850778e-06,0.00573865,0.0025392473,9.1502164e-07,1.8715211e-06,0.0007490019,2.8399842e-07,2.1982102e-07,2.4522981e-08,3.5239097e-07,6.8567297e-06,8.963306e-05,0.0016959665,0.9821743,6.5635486e-06,9.111497e-06,6.2904417e-07,1.2540012e-05,1.1808461e-07,1.0274379e-05,1.02484855e-05,1.3755975e-06,8.427381e-05,1.9729563e-05
..\..\data\fruit30_split\val\苹果-青\200.jpg,19,苹果-青,19,苹果-青,7,梨,23,葡萄-白,True,7.7372874e-08,2.8202536e-05,5.857887e-10,3.993429e-10,0.00023707924,4.7984653e-05,4.9865243e-08,0.00082902535,0.00010816685,5.2414624e-09,1.4211274e-07,1.0703877e-06,2.0880467e-08,6.5246047e-07,1.0262124e-09,2.5755426e-08,2.3965774e-06,8.902974e-06,5.837084e-07,0.9983956,2.4776114e-07,9.340968e-07,2.0013767e-10,0.00033289503,6.932848e-10,5.4677986e-07,1.6768794e-06,3.239838e-07,1.3872939e-07,3.1410889e-06
..\..\data\fruit30_split\val\苹果-青\25.jpg,19,苹果-青,19,苹果-青,7,梨,18,苹果-红,True,1.2365244e-07,2.0509058e-10,1.4243422e-08,7.967796e-10,4.360936e-06,8.030556e-08,2.0288e-09,0.00026567973,6.6907583e-06,2.9017724e-10,9.365777e-12,6.2476165e-06,1.116826e-08,2.0570496e-09,1.3452395e-11,5.83272e-11,2.4901574e-06,1.0579457e-09,2.6171308e-05,0.99968743,1.5019208e-10,1.1339008e-08,2.5104498e-11,5.912318e-09,7.8431515e-12,1.698768e-08,3.773138e-09,5.7192995e-07,4.7844724e-09,1.6499865e-07
..\..\data\fruit30_split\val\苹果-青\27.jpeg,19,苹果-青,19,苹果-青,29,黄瓜,8,椰子,True,9.202155e-06,3.430687e-06,3.0617048e-06,7.140104e-07,0.00017859788,4.2278873e-05,9.039742e-06,0.0007483582,0.0031643515,1.4435241e-06,2.0327998e-07,3.4563825e-05,1.5911242e-05,1.285421e-06,1.4126496e-07,2.9121705e-07,8.4320316e-05,0.0009335162,0.00010188718,0.97997415,4.4985522e-06,3.4306526e-05,2.91456e-07,0.00014211188,5.6214344e-07,0.00016784632,5.3523494e-05,0.0007065428,1.8381374e-05,0.013565125
..\..\data\fruit30_split\val\苹果-青\3.jpg,19,苹果-青,19,苹果-青,11,猕猴桃,7,梨,True,0.00022035635,1.29525015e-05,6.1614446e-05,0.0001946232,0.0032930167,0.008529392,0.00027202957,0.11849355,0.0006789063,2.8328823e-05,4.9517473e-07,0.35590658,1.1432603e-05,2.2167118e-05,4.51423e-06,5.810693e-06,0.010302786,0.00256728,0.0028027769,0.49107495,4.4556105e-05,0.00019955456,1.0514052e-07,0.00022866536,3.0788926e-06,0.0033816404,7.1009454e-06,8.057918e-05,4.1139338e-05,0.0015299324
..\..\data\fruit30_split\val\苹果-青\32.jpg,19,苹果-青,19,苹果-青,18,苹果-红,7,梨,True,1.9524306e-08,1.6141438e-06,7.122884e-07,6.616183e-08,1.5154802e-06,2.578032e-06,2.9778619e-08,0.00013767074,4.496174e-05,2.0653356e-07,2.9719722e-08,8.732169e-05,9.22248e-07,3.4684976e-07,6.3130265e-08,5.437559e-09,7.0011642e-06,1.1966579e-05,0.00216923,0.9973278,8.1006334e-07,4.5967417e-06,6.8798215e-08,2.5866614e-06,9.116473e-08,1.820934e-05,4.610275e-05,8.8078596e-05,8.8848674e-07,4.446577e-05
..\..\data\fruit30_split\val\苹果-青\41.jpg,19,苹果-青,19,苹果-青,4,柚子,7,梨,True,3.5465694e-06,4.886228e-07,8.812031e-08,3.7346073e-09,0.00082152244,1.544997e-05,8.911648e-09,0.00056438806,0.00038762807,1.9054907e-09,1.9425137e-09,5.804144e-05,1.1378494e-06,2.0159978e-07,9.053299e-09,4.693246e-08,2.05606e-05,6.6182345e-08,2.6666961e-05,0.99805,2.8040587e-08,3.2906176e-08,8.8394764e-10,3.812361e-07,4.9857624e-10,2.5563637e-05,8.090332e-06,1.5932032e-05,6.331156e-08,1.1828709e-07
..\..\data\fruit30_split\val\苹果-青\51.jpg,19,苹果-青,19,苹果-青,7,梨,8,椰子,True,2.4717685e-05,1.5242101e-05,0.000117440904,5.9431613e-06,0.00050065,2.1875798e-05,1.2753835e-05,0.0033684694,0.0030839818,7.831567e-07,1.6106667e-07,0.0013317004,2.8007684e-05,2.2673657e-05,2.2569811e-06,1.5865184e-05,9.55769e-05,1.928878e-05,2.8510842e-06,0.990137,3.7358927e-06,8.222782e-05,1.0802872e-06,2.6313353e-06,8.566845e-07,7.40384e-05,0.00024370644,0.00077989406,1.5172045e-06,3.1005184e-06
..\..\data\fruit30_split\val\苹果-青\62.jpg,19,苹果-青,19,苹果-青,7,梨,11,猕猴桃,True,3.4511988e-05,1.4973742e-05,5.5551598e-05,7.314411e-06,0.0012236444,2.1777629e-05,7.274762e-05,0.15772235,0.013677663,2.1269987e-05,2.6066918e-09,0.014197035,2.1078798e-05,6.7996865e-07,6.04161e-07,3.4721702e-06,0.0075066397,3.9571682e-06,0.00016013675,0.80428654,1.9739889e-07,0.0004203238,3.4807172e-08,3.393328e-05,6.115824e-07,1.7676257e-05,9.2910486e-05,5.4365442e-05,0.00026284286,8.529345e-05
..\..\data\fruit30_split\val\苹果-青\65.jpg,19,苹果-青,19,苹果-青,7,梨,4,柚子,True,2.1001551e-05,8.2405495e-07,2.9202738e-05,1.6246773e-08,0.0009078764,2.8288114e-06,3.1186886e-08,0.012743372,0.0006588628,2.5867283e-07,3.152708e-08,0.00028825863,8.756795e-08,7.1688774e-08,3.7145405e-09,2.5980595e-08,1.120322e-05,6.6278994e-07,3.5407098e-05,0.98528904,1.0553044e-07,2.433486e-06,1.17996075e-08,9.856483e-08,1.2861256e-08,1.5310475e-07,4.5993556e-07,1.1604748e-06,6.2616614e-06,3.2145292e-07
..\..\data\fruit30_split\val\苹果-青\67.jpg,19,苹果-青,19,苹果-青,16,芒果,4,柚子,True,0.006031033,0.00021109065,0.00023503113,2.3407465e-05,0.16439532,0.0015172422,1.3802544e-05,0.12854464,0.002296447,2.291979e-05,2.4513386e-07,0.021846026,9.650792e-06,1.4144342e-05,3.8388784e-08,9.070799e-05,0.21385446,5.6282215e-06,6.148312e-05,0.4604211,4.0139602e-07,3.172568e-05,5.623288e-07,0.00018590658,2.7942262e-06,1.3812078e-05,0.00010166372,2.1557655e-05,1.8409122e-05,2.8832532e-05
..\..\data\fruit30_split\val\苹果-青\78.jpg,19,苹果-青,19,苹果-青,7,梨,11,猕猴桃,True,4.128051e-06,8.8970233e-07,2.629165e-07,7.4747453e-07,3.016297e-05,2.2086459e-05,2.2875688e-06,0.002061368,0.00011974378,1.6377761e-06,3.988706e-09,0.0006529436,2.6137326e-07,3.8426365e-06,2.0753114e-07,1.4365252e-06,8.945447e-06,8.024771e-05,8.422786e-05,0.996834,1.4124128e-06,5.4808064e-05,6.8091117e-07,4.6872933e-07,3.6073604e-09,9.2987854e-08,3.974261e-06,1.9989546e-05,1.2488069e-06,7.966996e-06
..\..\data\fruit30_split\val\苹果-青\79.jpg,19,苹果-青,19,苹果-青,7,梨,8,椰子,True,3.6005582e-05,2.7675373e-05,6.4946596e-07,3.2134622e-07,0.0003566702,4.624132e-06,1.3603191e-05,0.010953968,0.0026054902,4.5409556e-06,3.445826e-07,0.0017469394,2.0334146e-06,1.1616899e-05,2.3023156e-06,2.5361835e-05,0.0006666305,1.9891095e-05,0.001008829,0.9815263,1.0236553e-06,0.0007254766,1.0095113e-07,6.593848e-05,8.152319e-08,7.995725e-07,0.00014042,9.88494e-06,2.9725137e-05,1.2678566e-05
..\..\data\fruit30_split\val\苹果-青\95.jpg,19,苹果-青,19,苹果-青,7,梨,18,苹果-红,True,6.7103185e-09,4.5025903e-11,2.426841e-10,3.852923e-11,1.4216453e-06,1.4338019e-07,7.897309e-10,4.542361e-05,9.5354676e-07,1.8972637e-10,2.2173203e-12,7.2737116e-08,4.8792868e-09,9.493977e-10,6.378788e-12,1.0527927e-10,1.00232874e-07,4.8942905e-10,1.40274415e-05,0.9999378,1.8152839e-11,2.252018e-09,1.2804313e-11,6.717695e-09,3.5612628e-12,1.6124629e-08,3.9490972e-10,1.12747465e-08,7.631094e-11,6.200824e-09
..\..\data\fruit30_split\val\草莓\101.jpeg,20,草莓,20,草莓,3,杨梅,21,荔枝,True,9.785358e-07,0.00047634327,1.0174386e-06,0.04109971,1.7426239e-05,7.485271e-07,5.528714e-06,3.3613613e-08,9.583284e-08,1.7795115e-08,7.739523e-08,6.27759e-07,3.0358049e-06,0.00074099813,7.923453e-08,3.9163442e-07,3.411625e-05,5.087826e-07,0.00051376753,7.0422935e-08,0.9467334,0.008995265,4.9491675e-08,2.0330268e-07,9.950007e-06,0.00023886461,2.6156874e-06,0.0011218633,2.3037794e-06,1.17149686e-08
..\..\data\fruit30_split\val\草莓\110.jpg,20,草莓,20,草莓,3,杨梅,4,柚子,True,0.00012381408,0.0032532108,5.7829034e-06,0.008959842,0.0067820423,6.1696366e-05,2.781679e-07,1.1757289e-06,0.000202981,1.4209007e-06,2.089219e-05,9.7455595e-06,0.00035070852,9.484558e-05,5.6058132e-05,3.728807e-05,2.6163774e-05,0.0001369645,1.3604795e-05,2.1303388e-06,0.97016203,5.5271783e-05,0.0005033564,9.205429e-08,9.182024e-07,0.005717799,0.002464758,0.00044990977,0.00023482968,0.00027027444
..\..\data\fruit30_split\val\草莓\113.jpg,20,草莓,20,草莓,25,西瓜,4,柚子,True,0.0013655446,0.00041360394,0.0008247234,0.00023321378,0.08204892,0.0011615262,0.0005998145,0.00061701017,0.0049759275,0.00027747935,0.0015086053,0.0035784196,0.005510889,0.010804661,0.038443357,0.00024189094,0.0036450482,0.0007160809,0.010136946,2.1615946e-05,0.5651145,0.053992298,3.7705602e-05,0.00021892472,0.0030241762,0.20762832,0.0012170827,0.0005129549,0.001055664,7.3127056e-05
..\..\data\fruit30_split\val\草莓\116.jpg,20,草莓,20,草莓,25,西瓜,4,柚子,True,0.00014714924,0.00012002335,5.3880885e-06,0.0035536909,0.006710635,3.1296167e-05,6.092237e-08,4.927592e-06,0.00019497343,1.5783053e-07,4.338928e-06,1.6878886e-06,0.0010884306,2.3038142e-06,1.1723612e-05,8.669449e-06,1.7515305e-05,1.8704626e-05,7.473892e-05,4.0342334e-06,0.9639357,0.006386306,0.00064637855,2.0160926e-06,5.473369e-05,0.016834639,0.00013277963,7.8258284e-07,3.5995688e-06,2.6864973e-06
